date,platform,product_id,sold_count
2026-08-03,lazada,5153503706,1900.0
2026-08-03,lazada,5120272148,2500.0
2026-08-03,lazada,4894809163,99.0
2026-08-03,lazada,4877538923,283.0
2026-08-03,lazada,5361288867,898.0
2026-08-03,lazada,5395819210,7.0
2026-08-03,lazada,5462987998,2900.0
2026-08-03,lazada,5585294424,803.0
2026-08-03,lazada,5508558950,942.0
2026-08-03,lazada,5782953677,314.0
2026-08-03,lazada,5774821577,799.0
2026-08-03,lazada,5769291265,358.0
2026-08-03,lazada,5804762786,320.0
2026-08-03,lazada,5747294062,46.0
2026-08-03,lazada,5594556844,89.0
2026-08-03,lazada,5585538841,168.0
2026-08-03,lazada,5650098709,33.0
2026-08-03,lazada,5778515393,32.0
2026-08-03,lazada,5303874585,2500.0
2026-08-03,lazada,5965896917,59.0
2026-08-03,lazada,5712353073,121.0
2026-08-03,lazada,5448536966,392.0
2026-08-03,lazada,5728654030,157.0
2026-08-03,lazada,5252376531,169.0
2026-08-03,lazada,5290604953,116.0
2026-08-03,lazada,1891918931,3000.0
2026-08-03,lazada,2089702400,1500.0
2026-08-03,lazada,3375268839,913.0
2026-08-03,lazada,4330543686,575.0
2026-08-03,lazada,2857073953,771.0
2026-08-03,lazada,4186063660,443.0
2026-08-03,lazada,2360973627,1000.0
2026-08-03,lazada,2185980162,670.0
2026-08-03,lazada,2980976048,148.0
2026-08-03,lazada,4197075239,192.0
2026-08-03,lazada,4240780019,287.0
2026-08-03,lazada,3376423676,647.0
2026-08-03,lazada,2355817959,1100.0
2026-08-03,lazada,1228510192,584.0
2026-08-03,lazada,4518823577,539.0
2026-08-03,lazada,3382491142,295.0
2026-08-03,lazada,2360491932,286.0
2026-08-03,lazada,2596753651,267.0
2026-08-03,lazada,4745996992,72.0
2026-08-03,lazada,4479509476,41.0
2026-08-03,lazada,2981716507,184.0
2026-08-03,lazada,4770264432,116.0
2026-08-03,lazada,2354893738,1900.0
2026-08-03,lazada,369390607,1000.0
2026-08-03,lazada,3139170864,91.0
2026-08-03,lazada,3977303215,47.0
2026-08-03,lazada,4929490333,97.0
2026-08-03,lazada,5070328842,1400.0
2026-08-03,lazada,966276558,349.0
2026-08-03,lazada,4817483391,128.0
2026-08-03,lazada,3947805175,84.0
2026-08-03,lazada,5056927220,104.0
2026-08-03,lazada,5097164964,222.0
2026-08-03,lazada,4856545430,98.0
2026-08-03,lazada,3763902549,252.0
2026-08-03,lazada,5060303133,13.0
2026-08-03,lazada,4518609203,184.0
2026-08-03,lazada,3919153100,310.0
2026-08-03,lazada,5068843726,710.0
2026-08-03,lazada,2940599226,188.0
2026-08-03,lazada,5097201832,21.0
2026-08-03,lazada,5056862463,60.0
2026-08-03,lazada,4970767919,111.0
2026-08-03,lazada,5056928132,26.0
2026-08-03,lazada,4619560452,179.0
2026-08-03,lazada,2794782066,86.0
2026-08-03,lazada,4907896614,255.0
2026-08-03,lazada,4816235463,88.0
2026-08-03,lazada,3137868368,241.0
2026-08-03,lazada,4876149604,75.0
2026-08-03,lazada,368094453,138.0
2026-08-03,lazada,1555364334,85.0
2026-08-03,lazada,5187359932,866.0
2026-08-03,lazada,5097255783,20.0
2026-08-03,lazada,4766236474,169.0
2026-08-03,lazada,5239958272,93.0
2026-08-03,lazada,5362164380,279.0
2026-08-03,lazada,3258422050,75.0
2026-08-03,lazada,5292793892,543.0
2026-08-03,lazada,5364515634,228.0
2026-08-03,lazada,5275897608,30.0
2026-08-03,lazada,3879841651,201.0
2026-08-03,lazada,5443090180,163.0
2026-08-03,lazada,5068932499,105.0
2026-08-03,lazada,5391389087,312.0
2026-08-03,lazada,5393180482,132.0
2026-08-03,lazada,5406023685,191.0
2026-08-03,lazada,5473891505,27.0
2026-08-03,lazada,5075074412,68.0
2026-08-03,lazada,5711107130,250.0
2026-08-03,lazada,5769317218,63.0
2026-08-03,lazada,5716415454,11.0
2026-08-03,lazada,5749414411,69.0
2026-08-03,lazada,5817045241,47.0
2026-08-03,lazada,5152797933,7.0
2026-08-03,lazada,5814175647,160.0
2026-08-03,lazada,5695783524,229.0
2026-08-03,lazada,5695199658,1300.0
2026-08-03,lazada,5900532941,32.0
2026-08-03,lazada,5924297201,8.0
2026-08-03,lazada,5939348486,9.0
2026-08-03,lazada,2405321346,617.0
2026-08-03,lazada,5788148090,164.0
2026-08-03,lazada,5995163211,172.0
2026-08-03,lazada,4527911037,4900.0
2026-08-03,lazada,5019519690,3800.0
2026-08-03,lazada,4526793796,8600.0
2026-08-03,lazada,5703608025,10.0
2026-08-03,lazada,5795567170,36.0
2026-08-03,lazada,5531820738,51.0
2026-08-03,lazada,5065645762,801.0
2026-08-03,lazada,5143589125,97.0
2026-08-03,lazada,5441217776,17.0
2026-08-03,lazada,5871328160,77.0
2026-08-03,lazada,5075500968,401.0
2026-08-03,lazada,5124164232,36.0
2026-08-03,lazada,5121308580,27.0
2026-08-03,lazada,2245253962,11.0
